datePk;dateId;dateYear;dateYearISO;dateMonthYear;dateWeekYearISO;dateQuarterYear;dateMonth;dateDay;dateDaySuffix;dateWeekDay;dateWeekDayName;dateWeekDayNameShort;dateWeekDayNameFirstLetter;dateDayOfYear;dateWeekOfMonth;dateWeekOfYear;dateWeekOfYearISO;dateMonthName;dateMonthNameShort;dateMonthNameFirstLetter;dateQuarter;dateQuarterName;dateQuarterShort;dateIsWeekend;dateIsHolidayInd;dateWeekDayStartsMonday;dateWeekDayNamePL;dateMonthNamePL;dateWeekOfYearStartsMonday;firstDayWorkBefore;firstDayWorkAfter;firstDayNoHolidayNoSaturdayAfter;firstDayNoHolidayNoSundayAfter;firstDayNoHolidayNoSaturdayAfterData;firstDayNoSaturdayNoHolidayOrSundayHolidayName;firstDayNoSaturdayNoHolidayOrSundayHolidayIsHoliday;firstDayNoSaturdayNoHolidayOrSundayHoliday;isThuHolyday;isFriHolyday;isSatHolyday;isWeekendParcelServiceBreakInd;courierBillingPeriodDateFk;courierBillingPeriodStartDateFk;courierBillingPeriodEndDateFk;xlsDate;dwhDateFrom;dwhDateTo;dwhCurrRec;dwhAuditCd;dwhAuditCp;dwhAuditMd;dwhAuditMp
20200818;2020-08-18;2020;2020;08.2020;T34-2020;Q3-2020;8;18;th;3;Tuesday;TUE;T;231;4;34;34;August;AUG;A;3;Third;Qtr 3;0;0;2;Wtorek;Sierpień;34;20200817;20200819;20200819;20200819;20200819;WED;0;20200819;0;0;0;NULL;20200816;20200816;20200831;44061;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210319;2021-03-19;2021;2021;03.2021;T11-2021;Q1-2021;3;19;th;6;Friday;FRI;F;78;3;12;11;March;MAR;M;1;First;Qtr 1;0;0;5;Piątek;Marzec;12;20210318;20210322;20210321;20210320;20210321;SUN;0;20210321;0;0;0;0;20210316;20210316;20210331;44274;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200523;2020-05-23;2020;2020;05.2020;T21-2020;Q2-2020;5;23;rd;7;Saturday;SAT;S;144;4;21;21;May;MAY;M;2;Second;Qtr 2;1;0;6;Sobota;Maj;21;20200522;20200525;20200524;20200525;20200524;SUN;0;20200524;0;0;0;NULL;20200516;20200516;20200531;43974;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201103;2020-11-03;2020;2020;11.2020;T45-2020;Q4-2020;11;3;rd;3;Tuesday;TUE;T;308;1;45;45;November;NOV;N;4;Fourth;Qtr 4;0;0;2;Wtorek;Listopad;45;20201102;20201104;20201104;20201104;20201104;WED;0;20201104;0;0;0;NULL;20201101;20201101;20201115;44138;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210216;2021-02-16;2021;2021;02.2021;T7-2021;Q1-2021;2;16;th;3;Tuesday;TUE;T;47;3;8;7;February;FEB;F;1;First;Qtr 1;0;0;2;Wtorek;Luty;8;20210215;20210217;20210217;20210217;20210217;WED;0;20210217;0;0;0;0;20210216;20210216;20210228;44243;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210222;2021-02-22;2021;2021;02.2021;T8-2021;Q1-2021;2;22;nd;2;Monday;MON;M;53;4;9;8;February;FEB;F;1;First;Qtr 1;0;0;1;Poniedziałek;Luty;9;20210219;20210223;20210223;20210223;20210223;TUE;0;20210223;0;0;0;0;20210216;20210216;20210228;44249;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200928;2020-09-28;2020;2020;09.2020;T40-2020;Q3-2020;9;28;th;2;Monday;MON;M;272;5;40;40;September;SEP;S;3;Third;Qtr 3;0;0;1;Poniedziałek;Wrzesień;40;20200925;20200929;20200929;20200929;20200929;TUE;0;20200929;0;0;0;NULL;20200916;20200916;20200930;44102;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211008;2021-10-08;2021;2021;10.2021;T40-2021;Q4-2021;10;8;th;6;Friday;FRI;F;281;2;41;40;October;OCT;O;4;Fourth;Qtr 4;0;0;5;Piątek;Październik;41;20211007;20211011;20211010;20211009;20211010;SUN;0;20211010;0;0;0;0;20211001;20211001;20211015;44477;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211014;2021-10-14;2021;2021;10.2021;T41-2021;Q4-2021;10;14;th;5;Thursday;THU;T;287;3;42;41;October;OCT;O;4;Fourth;Qtr 4;0;0;4;Czwartek;Październik;42;20211013;20211015;20211015;20211015;20211015;FRI;0;20211015;0;0;0;0;20211001;20211001;20211015;44483;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200808;2020-08-08;2020;2020;08.2020;T32-2020;Q3-2020;8;8;th;7;Saturday;SAT;S;221;2;32;32;August;AUG;A;3;Third;Qtr 3;1;0;6;Sobota;Sierpień;32;20200807;20200810;20200809;20200810;20200809;SUN;0;20200809;0;0;0;NULL;20200801;20200801;20200815;44051;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211123;2021-11-23;2021;2021;11.2021;T47-2021;Q4-2021;11;23;rd;3;Tuesday;TUE;T;327;4;48;47;November;NOV;N;4;Fourth;Qtr 4;0;0;2;Wtorek;Listopad;48;20211122;20211124;20211124;20211124;20211124;WED;0;20211124;0;0;0;0;20211116;20211116;20211130;44523;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200224;2020-02-24;2020;2020;02.2020;T9-2020;Q1-2020;2;24;th;2;Monday;MON;M;55;5;9;9;February;FEB;F;1;First;Qtr 1;0;0;1;Poniedziałek;Luty;9;20200221;20200225;20200225;20200225;20200225;TUE;0;20200225;0;0;0;NULL;20200216;20200216;20200229;43885;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200511;2020-05-11;2020;2020;05.2020;T20-2020;Q2-2020;5;11;th;2;Monday;MON;M;132;3;20;20;May;MAY;M;2;Second;Qtr 2;0;0;1;Poniedziałek;Maj;20;20200508;20200512;20200512;20200512;20200512;TUE;0;20200512;0;0;0;NULL;20200501;20200501;20200515;43962;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200613;2020-06-13;2020;2020;06.2020;T24-2020;Q2-2020;6;13;th;7;Saturday;SAT;S;165;2;24;24;June;JUN;J;2;Second;Qtr 2;1;0;6;Sobota;Czerwiec;24;20200612;20200615;20200614;20200615;20200614;SUN;0;20200614;1;0;0;NULL;20200601;20200601;20200615;43995;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200411;2020-04-11;2020;2020;04.2020;T15-2020;Q2-2020;4;11;th;7;Saturday;SAT;S;102;2;15;15;April;APR;A;2;Second;Qtr 2;1;0;6;Sobota;Kwiecień;15;20200410;20200414;20200414;20200414;20200414;SUN;1;20200412;0;0;0;NULL;20200401;20200401;20200415;43932;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200827;2020-08-27;2020;2020;08.2020;T35-2020;Q3-2020;8;27;th;5;Thursday;THU;T;240;5;35;35;August;AUG;A;3;Third;Qtr 3;0;0;4;Czwartek;Sierpień;35;20200826;20200828;20200828;20200828;20200828;FRI;0;20200828;0;0;0;NULL;20200816;20200816;20200831;44070;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200408;2020-04-08;2020;2020;04.2020;T15-2020;Q2-2020;4;8;th;4;Wednesday;WED;W;99;2;15;15;April;APR;A;2;Second;Qtr 2;0;0;3;Środa;Kwiecień;15;20200407;20200409;20200409;20200409;20200409;THU;0;20200409;0;0;0;NULL;20200401;20200401;20200415;43929;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201009;2020-10-09;2020;2020;10.2020;T41-2020;Q4-2020;10;9;th;6;Friday;FRI;F;283;2;41;41;October;OCT;O;4;Fourth;Qtr 4;0;0;5;Piątek;Październik;41;20201008;20201012;20201011;20201010;20201011;SUN;0;20201011;0;0;0;NULL;20201001;20201001;20201015;44113;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201015;2020-10-15;2020;2020;10.2020;T42-2020;Q4-2020;10;15;th;5;Thursday;THU;T;289;3;42;42;October;OCT;O;4;Fourth;Qtr 4;0;0;4;Czwartek;Październik;42;20201014;20201016;20201016;20201016;20201016;FRI;0;20201016;0;0;0;NULL;20201001;20201001;20201015;44119;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220919;2022-09-19;2022;2022;09.2022;T38-2022;Q3-2022;9;19;th;2;Monday;MON;M;262;4;39;38;September;SEP;S;3;Third;Qtr 3;0;0;1;Poniedziałek;Wrzesień;39;20220916;20220920;20220920;20220920;20220920;TUE;0;20220920;0;0;0;0;20220916;20220916;20220930;44823;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220925;2022-09-25;2022;2022;09.2022;T38-2022;Q3-2022;9;25;th;1;Sunday;SUN;S;268;5;40;38;September;SEP;S;3;Third;Qtr 3;1;0;7;Niedziela;Wrzesień;39;20220923;20220926;20220926;20220926;20220926;MON;0;20220926;0;0;0;0;20220916;20220916;20220930;44829;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220208;2022-02-08;2022;2022;02.2022;T6-2022;Q1-2022;2;8;th;3;Tuesday;TUE;T;39;2;7;6;February;FEB;F;1;First;Qtr 1;0;0;2;Wtorek;Luty;7;20220207;20220209;20220209;20220209;20220209;WED;0;20220209;0;0;0;0;20220201;20220201;20220215;44600;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220415;2022-04-15;2022;2022;04.2022;T15-2022;Q2-2022;4;15;th;6;Friday;FRI;F;105;3;16;15;April;APR;A;2;Second;Qtr 2;0;0;5;Piątek;Kwiecień;16;20220414;20220419;20220419;20220416;20220419;SUN;1;20220417;0;0;0;0;20220401;20220401;20220415;44666;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221010;2022-10-10;2022;2022;10.2022;T41-2022;Q4-2022;10;10;th;2;Monday;MON;M;283;3;42;41;October;OCT;O;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Październik;42;20221007;20221011;20221011;20221011;20221011;TUE;0;20221011;0;0;0;0;20221001;20221001;20221015;44844;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221216;2022-12-16;2022;2022;12.2022;T50-2022;Q4-2022;12;16;th;6;Friday;FRI;F;350;3;51;50;December;DEC;D;4;Fourth;Qtr 4;0;0;5;Piątek;Grudzień;51;20221215;20221219;20221218;20221217;20221218;SUN;0;20221218;0;0;0;0;20221216;20221216;20221231;44911;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220523;2022-05-23;2022;2022;05.2022;T21-2022;Q2-2022;5;23;rd;2;Monday;MON;M;143;4;22;21;May;MAY;M;2;Second;Qtr 2;0;0;1;Poniedziałek;Maj;22;20220520;20220524;20220524;20220524;20220524;TUE;0;20220524;0;0;0;0;20220516;20220516;20220531;44704;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220604;2022-06-04;2022;2022;06.2022;T22-2022;Q2-2022;6;4;th;7;Saturday;SAT;S;155;1;23;22;June;JUN;J;2;Second;Qtr 2;1;0;6;Sobota;Czerwiec;23;20220603;20220606;20220606;20220606;20220606;SUN;1;20220605;0;0;0;1;20220601;20220601;20220615;44716;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220620;2022-06-20;2022;2022;06.2022;T25-2022;Q2-2022;6;20;th;2;Monday;MON;M;171;4;26;25;June;JUN;J;2;Second;Qtr 2;0;0;1;Poniedziałek;Czerwiec;26;20220617;20220621;20220621;20220621;20220621;TUE;0;20220621;0;0;0;0;20220616;20220616;20220630;44732;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220116;2022-01-16;2022;2022;01.2022;T2-2022;Q1-2022;1;16;th;1;Sunday;SUN;S;16;4;4;2;January;JAN;J;1;First;Qtr 1;1;0;7;Niedziela;Styczeń;3;20220114;20220117;20220117;20220117;20220117;MON;0;20220117;0;0;0;0;20220116;20220116;20220131;44577;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220311;2022-03-11;2022;2022;03.2022;T10-2022;Q1-2022;3;11;th;6;Friday;FRI;F;70;2;11;10;March;MAR;M;1;First;Qtr 1;0;0;5;Piątek;Marzec;11;20220310;20220314;20220313;20220312;20220313;SUN;0;20220313;0;0;0;0;20220301;20220301;20220315;44631;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201113;2020-11-13;2020;2020;11.2020;T46-2020;Q4-2020;11;13;th;6;Friday;FRI;F;318;2;46;46;November;NOV;N;4;Fourth;Qtr 4;0;0;5;Piątek;Listopad;46;20201112;20201116;20201115;20201114;20201115;SUN;0;20201115;0;0;0;NULL;20201101;20201101;20201115;44148;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230430;2023-04-30;2023;2023;04.2023;T17-2023;Q2-2023;4;30;th;1;Sunday;SUN;S;120;6;18;17;April;APR;A;2;Second;Qtr 2;1;0;7;Niedziela;Kwiecień;18;20230428;20230502;20230502;20230502;20230502;TUE;0;20230502;0;0;0;0;20230416;20230416;20230430;45046;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230213;2023-02-13;2023;2023;02.2023;T7-2023;Q1-2023;2;13;th;2;Monday;MON;M;44;3;7;7;February;FEB;F;1;First;Qtr 1;0;0;1;Poniedziałek;Luty;8;20230210;20230214;20230214;20230214;20230214;TUE;0;20230214;0;0;0;0;20230201;20230201;20230215;44970;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230504;2023-05-04;2023;2023;05.2023;T18-2023;Q2-2023;5;4;th;5;Thursday;THU;T;124;1;18;18;May;MAY;M;2;Second;Qtr 2;0;0;4;Czwartek;Maj;19;20230502;20230505;20230505;20230505;20230505;FRI;0;20230505;0;0;0;0;20230501;20230501;20230515;45050;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231204;2023-12-04;2023;2023;12.2023;T49-2023;Q4-2023;12;4;th;2;Monday;MON;M;338;2;49;49;December;DEC;D;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Grudzień;50;20231201;20231205;20231205;20231205;20231205;TUE;0;20231205;0;0;0;0;20231201;20231201;20231215;45264;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231129;2023-11-29;2023;2023;11.2023;T48-2023;Q4-2023;11;29;th;4;Wednesday;WED;W;333;5;48;48;November;NOV;N;4;Fourth;Qtr 4;0;0;3;Środa;Listopad;49;20231128;20231130;20231130;20231130;20231130;THU;0;20231130;0;0;0;0;20231116;20231116;20231130;45259;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200201;2020-02-01;2020;2020;02.2020;T5-2020;Q1-2020;2;1;st;7;Saturday;SAT;S;32;1;5;5;February;FEB;F;1;First;Qtr 1;1;0;6;Sobota;Luty;5;20200131;20200203;20200202;20200203;20200202;SUN;0;20200202;0;0;0;NULL;20200201;20200201;20200215;43862;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200404;2020-04-04;2020;2020;04.2020;T14-2020;Q2-2020;4;4;th;7;Saturday;SAT;S;95;1;14;14;April;APR;A;2;Second;Qtr 2;1;0;6;Sobota;Kwiecień;14;20200403;20200406;20200405;20200406;20200405;SUN;0;20200405;0;0;0;NULL;20200401;20200401;20200415;43925;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200414;2020-04-14;2020;2020;04.2020;T16-2020;Q2-2020;4;14;th;3;Tuesday;TUE;T;105;3;16;16;April;APR;A;2;Second;Qtr 2;0;0;2;Wtorek;Kwiecień;16;20200410;20200415;20200415;20200415;20200415;WED;0;20200415;0;0;0;NULL;20200401;20200401;20200415;43935;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200421;2020-04-21;2020;2020;04.2020;T17-2020;Q2-2020;4;21;st;3;Tuesday;TUE;T;112;4;17;17;April;APR;A;2;Second;Qtr 2;0;0;2;Wtorek;Kwiecień;17;20200420;20200422;20200422;20200422;20200422;WED;0;20200422;0;0;0;NULL;20200416;20200416;20200430;43942;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200517;2020-05-17;2020;2020;05.2020;T20-2020;Q2-2020;5;17;th;1;Sunday;SUN;S;138;4;21;20;May;MAY;M;2;Second;Qtr 2;1;0;7;Niedziela;Maj;20;20200515;20200518;20200518;20200518;20200518;MON;0;20200518;0;0;0;NULL;20200516;20200516;20200531;43968;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200529;2020-05-29;2020;2020;05.2020;T22-2020;Q2-2020;5;29;th;6;Friday;FRI;F;150;5;22;22;May;MAY;M;2;Second;Qtr 2;0;0;5;Piątek;Maj;22;20200528;20200601;20200601;20200530;20200601;SUN;1;20200531;0;0;0;NULL;20200516;20200516;20200531;43980;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201212;2020-12-12;2020;2020;12.2020;T50-2020;Q4-2020;12;12;th;7;Saturday;SAT;S;347;2;50;50;December;DEC;D;4;Fourth;Qtr 4;1;0;6;Sobota;Grudzień;50;20201211;20201214;20201213;20201214;20201213;SUN;0;20201213;0;0;0;NULL;20201201;20201201;20201215;44177;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210825;2021-08-25;2021;2021;08.2021;T34-2021;Q3-2021;8;25;th;4;Wednesday;WED;W;237;4;35;34;August;AUG;A;3;Third;Qtr 3;0;0;3;Środa;Sierpień;35;20210824;20210826;20210826;20210826;20210826;THU;0;20210826;0;0;0;0;20210816;20210816;20210831;44433;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201021;2020-10-21;2020;2020;10.2020;T43-2020;Q4-2020;10;21;st;4;Wednesday;WED;W;295;4;43;43;October;OCT;O;4;Fourth;Qtr 4;0;0;3;Środa;Październik;43;20201020;20201022;20201022;20201022;20201022;THU;0;20201022;0;0;0;NULL;20201016;20201016;20201031;44125;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200425;2020-04-25;2020;2020;04.2020;T17-2020;Q2-2020;4;25;th;7;Saturday;SAT;S;116;4;17;17;April;APR;A;2;Second;Qtr 2;1;0;6;Sobota;Kwiecień;17;20200424;20200427;20200426;20200427;20200426;SUN;0;20200426;0;0;0;NULL;20200416;20200416;20200430;43946;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201118;2020-11-18;2020;2020;11.2020;T47-2020;Q4-2020;11;18;th;4;Wednesday;WED;W;323;3;47;47;November;NOV;N;4;Fourth;Qtr 4;0;0;3;Środa;Listopad;47;20201117;20201119;20201119;20201119;20201119;THU;0;20201119;0;0;0;NULL;20201116;20201116;20201130;44153;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211015;2021-10-15;2021;2021;10.2021;T41-2021;Q4-2021;10;15;th;6;Friday;FRI;F;288;3;42;41;October;OCT;O;4;Fourth;Qtr 4;0;0;5;Piątek;Październik;42;20211014;20211018;20211017;20211016;20211017;SUN;0;20211017;0;0;0;0;20211001;20211001;20211015;44484;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211224;2021-12-24;2021;2021;12.2021;T51-2021;Q4-2021;12;24;th;6;Friday;FRI;F;358;4;52;51;December;DEC;D;4;Fourth;Qtr 4;0;1;5;Piątek;Grudzień;52;20211223;20211227;20211227;20211227;20211227;SUN;1;20211226;0;1;1;0;20211216;20211216;20211231;44554;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210306;2021-03-06;2021;2021;03.2021;T9-2021;Q1-2021;3;6;th;7;Saturday;SAT;S;65;1;10;9;March;MAR;M;1;First;Qtr 1;1;0;6;Sobota;Marzec;10;20210305;20210308;20210307;20210308;20210307;SUN;0;20210307;0;0;0;0;20210301;20210301;20210315;44261;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200204;2020-02-04;2020;2020;02.2020;T6-2020;Q1-2020;2;4;th;3;Tuesday;TUE;T;35;2;6;6;February;FEB;F;1;First;Qtr 1;0;0;2;Wtorek;Luty;6;20200203;20200205;20200205;20200205;20200205;WED;0;20200205;0;0;0;NULL;20200201;20200201;20200215;43865;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210122;2021-01-22;2021;2021;01.2021;T3-2021;Q1-2021;1;22;nd;6;Friday;FRI;F;22;4;4;3;January;JAN;J;1;First;Qtr 1;0;0;5;Piątek;Styczeń;4;20210121;20210125;20210124;20210123;20210124;SUN;0;20210124;0;0;0;0;20210116;20210116;20210131;44218;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200621;2020-06-21;2020;2020;06.2020;T25-2020;Q2-2020;6;21;st;1;Sunday;SUN;S;173;4;26;25;June;JUN;J;2;Second;Qtr 2;1;0;7;Niedziela;Czerwiec;25;20200619;20200622;20200622;20200622;20200622;MON;0;20200622;0;0;0;NULL;20200616;20200616;20200630;44003;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200712;2020-07-12;2020;2020;07.2020;T28-2020;Q3-2020;7;12;th;1;Sunday;SUN;S;194;3;29;28;July;JUL;J;3;Third;Qtr 3;1;0;7;Niedziela;Lipiec;28;20200710;20200713;20200713;20200713;20200713;MON;0;20200713;0;0;0;NULL;20200701;20200701;20200715;44024;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200429;2020-04-29;2020;2020;04.2020;T18-2020;Q2-2020;4;29;th;4;Wednesday;WED;W;120;5;18;18;April;APR;A;2;Second;Qtr 2;0;0;3;Środa;Kwiecień;18;20200428;20200430;20200430;20200430;20200430;THU;0;20200430;0;1;0;NULL;20200416;20200416;20200430;43950;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200703;2020-07-03;2020;2020;07.2020;T27-2020;Q3-2020;7;3;rd;6;Friday;FRI;F;185;1;27;27;July;JUL;J;3;Third;Qtr 3;0;0;5;Piątek;Lipiec;27;20200702;20200706;20200705;20200704;20200705;SUN;0;20200705;0;0;0;NULL;20200701;20200701;20200715;44015;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210803;2021-08-03;2021;2021;08.2021;T31-2021;Q3-2021;8;3;rd;3;Tuesday;TUE;T;215;1;32;31;August;AUG;A;3;Third;Qtr 3;0;0;2;Wtorek;Sierpień;32;20210802;20210804;20210804;20210804;20210804;WED;0;20210804;0;0;0;0;20210801;20210801;20210815;44411;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210910;2021-09-10;2021;2021;09.2021;T36-2021;Q3-2021;9;10;th;6;Friday;FRI;F;253;2;37;36;September;SEP;S;3;Third;Qtr 3;0;0;5;Piątek;Wrzesień;37;20210909;20210913;20210912;20210911;20210912;SUN;0;20210912;0;0;0;0;20210901;20210901;20210915;44449;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210921;2021-09-21;2021;2021;09.2021;T38-2021;Q3-2021;9;21;st;3;Tuesday;TUE;T;264;4;39;38;September;SEP;S;3;Third;Qtr 3;0;0;2;Wtorek;Wrzesień;39;20210920;20210922;20210922;20210922;20210922;WED;0;20210922;0;0;0;0;20210916;20210916;20210930;44460;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201101;2020-11-01;2020;2020;11.2020;T44-2020;Q4-2020;11;1;st;1;Sunday;SUN;S;306;1;45;44;November;NOV;N;4;Fourth;Qtr 4;1;1;7;Niedziela;Listopad;44;20201030;20201102;20201102;20201102;20201102;MON;0;20201102;0;0;0;NULL;20201101;20201101;20201115;44136;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210213;2021-02-13;2021;2021;02.2021;T6-2021;Q1-2021;2;13;th;7;Saturday;SAT;S;44;2;7;6;February;FEB;F;1;First;Qtr 1;1;0;6;Sobota;Luty;7;20210212;20210215;20210214;20210215;20210214;SUN;0;20210214;0;0;0;0;20210201;20210201;20210215;44240;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201224;2020-12-24;2020;2020;12.2020;T52-2020;Q4-2020;12;24;th;5;Thursday;THU;T;359;4;52;52;December;DEC;D;4;Fourth;Qtr 4;0;1;4;Czwartek;Grudzień;52;20201223;20201228;20201227;20201228;20201227;SUN;0;20201227;1;1;1;NULL;20201216;20201216;20201231;44189;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210109;2021-01-09;2021;2021;01.2021;T1-2021;Q1-2021;1;9;th;7;Saturday;SAT;S;9;2;2;1;January;JAN;J;1;First;Qtr 1;1;0;6;Sobota;Styczeń;2;20210108;20210111;20210110;20210111;20210110;SUN;0;20210110;0;0;0;0;20210101;20210101;20210115;44205;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200223;2020-02-23;2020;2020;02.2020;T8-2020;Q1-2020;2;23;rd;1;Sunday;SUN;S;54;5;9;8;February;FEB;F;1;First;Qtr 1;1;0;7;Niedziela;Luty;8;20200221;20200224;20200224;20200224;20200224;MON;0;20200224;0;0;0;NULL;20200216;20200216;20200229;43884;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
